"File"	"Group"	"X."	"duration"	"interval"	"disttomax"	"start.time"	"end.time"	"peak.freq.start."	"peak.ampl.start."	"min.freq.start."	"max.freq.start."	"bandw.start."	"peak.freq.end."	"peak.ampl.end."	"min.freq.end."	"max.freq.end."	"bandw.end."	"peak.freq.centre."	"peak.ampl.centre."	"min.freq.centre."	"max.freq.centre."	"bandw.centre."	"peak.freq.max."	"peak.ampl.max."	"min.freq.max."	"max.freq.max."	"bandw.max."	"Especie"
"751"	"2020-02-24 22-32-34"	3	1	0.0012	"_"	4e-04	0.0101	0.0113	107512	-70.87	77500	133437	55937	107515	-73.12	11562	133750	122187	107513	-69.27	77812	133437	55625	107513	-69.27	77812	133437	55625	"Platyrrhinus helleri"
"752"	"2020-02-24 22-32-34"	3	2	0.0016	"1.72E-2"	8e-04	0.0273	0.0289	110015	-70.71	77812	130937	53125	110306	-69.38	77812	131250	53437	110297	-65.26	77812	131250	53437	110297	-65.26	77812	131250	53437	"Platyrrhinus helleri"
"753"	"2020-02-24 22-32-34"	4	1	0.002	"_"	8e-04	0.0098	0.0118	104989	-61.69	80312	127812	47500	104993	-61.95	19062	127187	108125	104989	-54.43	74375	127500	53125	104989	-54.43	74375	127500	53125	"Platyrrhinus helleri"
"754"	"2020-02-24 22-34-57"	1	1	0.002	"_"	8e-04	0.0238	0.0258	112504	-76.79	76562	133125	56562	112721	-77.19	76250	132812	56562	112523	-69.97	77500	132812	55312	112523	-69.97	77500	132812	55312	"Platyrrhinus helleri"
"755"	"2020-02-24 22-34-57"	1	2	8e-04	"3.5200000000000002E-2"	4e-04	0.059	0.0598	111876	-74.49	76562	134687	58125	112175	-74.54	75312	134687	59375	111879	-73.38	75312	134687	59375	111879	-73.38	75312	134687	59375	"Platyrrhinus helleri"
"756"	"2020-02-24 22-34-57"	2	1	0.0016	"_"	8e-04	0.011	0.0126	112822	-68.95	78125	133750	55625	112824	-66.01	77812	135000	57187	112822	-62.73	79062	133750	54687	112822	-62.73	79062	133750	54687	"Platyrrhinus helleri"
"757"	"2020-02-24 22-35-20"	1	1	0.002	"_"	0.0012	0.0043	0.0063	105931	-71.58	58750	130937	72187	105901	-70.87	77812	130625	52812	105913	-63.98	77500	130625	53125	105908	-63.88	77500	130625	53125	"Platyrrhinus helleri"
"758"	"2020-02-24 23-05-32"	1	1	0.0016	"_"	8e-04	0.0058	0.0074	76241	-64.45	59375	95625	36250	68770	-63.73	59375	95312	35937	76222	-59.61	59375	95312	35937	76222	-59.61	59375	95312	35937	"Artibeus aequatorialis"
"759"	"2020-02-24 23-05-32"	1	2	0.002	"2.1999999999999999E-2"	8e-04	0.0278	0.0298	71906	-66.1	55625	93750	38125	65573	-67.21	55625	94062	38437	65582	-60.23	55937	94062	38125	65582	-60.23	55937	94062	38125	"Artibeus aequatorialis"
"760"	"2020-02-24 23-05-32"	2	1	0.0016	"_"	8e-04	0.0033	0.0049	66572	-60.56	50000	91562	41562	65981	-59.29	51875	90000	38125	66265	-55.35	50625	90000	39375	66265	-55.35	50625	90000	39375	"Artibeus aequatorialis"
"761"	"2020-02-24 23-05-32"	2	2	0.0016	"2.0799999999999999E-2"	8e-04	0.0241	0.0257	64999	-60.3	49687	92812	43125	65597	-59.23	50000	92812	42812	65301	-55.11	50000	92812	42812	65301	-55.11	50000	92812	42812	"Artibeus aequatorialis"
"762"	"2020-02-24 23-05-32"	3	1	0.0012	"_"	4e-04	0.0024	0.0036	69049	-63.49	50625	97812	47187	67179	-64.85	52187	94375	42187	68750	-61.86	50625	97812	47187	68750	-61.86	50625	97812	47187	"Artibeus aequatorialis"
"763"	"2020-02-24 23-05-32"	3	2	0.0016	"2.76E-2"	8e-04	0.03	0.0316	74041	-63.91	52812	96250	43437	65954	-60.48	54375	93437	39062	65949	-57.56	54062	96250	42187	65949	-57.56	54062	96250	42187	"Artibeus aequatorialis"
"764"	"2020-02-24 23-05-32"	4	1	0.002	"_"	0.0012	0.0015	0.0035	78109	-58.58	57187	95937	38750	67481	-57.48	59375	94062	34687	78096	-51.5	57812	95312	37500	67521	-51.35	57812	95000	37187	"Artibeus aequatorialis"
"765"	"2020-02-24 23-05-32"	4	2	0.002	"1.9599999999999999E-2"	0.0012	0.0211	0.0231	68770	-58.69	51875	93750	41875	66567	-57.07	51562	92812	41250	66272	-51.43	51875	93750	41875	66537	-51.05	51875	93437	41562	"Artibeus aequatorialis"
"766"	"2020-02-24 23-05-32"	5	1	8e-04	"_"	4e-04	0.0057	0.0065	77834	-60.74	59062	93437	34375	77809	-61.41	58750	93437	34687	77823	-59.97	59062	93437	34375	77823	-59.97	59062	93437	34375	"Artibeus aequatorialis"
"767"	"2020-02-24 23-05-32"	5	2	0.002	"1.8800000000000001E-2"	0.0012	0.0245	0.0265	72844	-62.48	59062	88437	29375	66571	-62.25	59687	89062	29375	66863	-55.67	59375	88750	29375	66858	-55.54	59687	88750	29062	"Artibeus aequatorialis"
"768"	"2020-02-24 23-05-32"	5	3	0.0016	"1.9599999999999999E-2"	8e-04	0.0441	0.0457	69345	-61.78	59062	91250	32187	66235	-61.28	59375	91250	31875	66256	-56.9	59375	91250	31875	66256	-56.9	59375	91250	31875	"Artibeus aequatorialis"
"769"	"2020-02-24 23-05-32"	6	1	0.0016	"_"	8e-04	5e-04	0.0021	68164	-64.67	50000	87500	37500	68352	-62.41	50312	87812	37500	68154	-58.96	50312	87500	37187	68154	-58.96	50312	87500	37187	"Artibeus aequatorialis"
"770"	"2020-02-24 23-05-32"	6	2	0.0016	"1.7999999999999999E-2"	8e-04	0.0185	0.0201	66278	-62.99	49375	87187	37812	66592	-61.78	51875	83437	31562	66547	-57.92	51250	83125	31875	66547	-57.92	51250	83125	31875	"Artibeus aequatorialis"
"771"	"2020-02-24 23-05-32"	7	1	0.0012	"_"	8e-04	0.0057	0.0069	68753	-64.19	60937	94375	33437	68746	-62.06	60937	94062	33125	68749	-61.13	60937	94375	33437	68746	-60.46	60937	94062	33125	"Artibeus aequatorialis"
"772"	"2020-02-24 23-05-32"	7	2	0.0016	"2.1600000000000001E-2"	8e-04	0.0273	0.0289	73129	-62.61	57812	95312	37500	66891	-61.13	58437	92187	33750	66896	-57.14	58125	93750	35625	66896	-57.14	58125	93750	35625	"Artibeus aequatorialis"
"773"	"2020-02-24 23-05-32"	8	1	0.0016	"_"	8e-04	0.003	0.0046	67173	-60.11	56562	91875	35312	67154	-59.17	56562	90625	34062	67161	-54.93	56562	91562	35000	67161	-54.93	56562	91562	35000	"Artibeus aequatorialis"
"774"	"2020-02-24 23-05-32"	8	2	0.0012	"1.9599999999999999E-2"	4e-04	0.0226	0.0238	65612	-58.57	51875	88125	36250	65589	-58.84	54687	87500	32812	65604	-56.32	52187	88125	35937	65604	-56.32	52187	88125	35937	"Artibeus aequatorialis"
"775"	"2020-02-24 23-05-32"	8	3	0.0012	"1.9599999999999999E-2"	4e-04	0.0422	0.0434	65948	-59.01	49687	89375	39687	65943	-59.5	50312	88750	38437	65946	-56.84	50000	89062	39062	65946	-56.84	50000	89062	39062	"Artibeus aequatorialis"
"776"	"2020-02-24 23-05-32"	9	1	0.0016	"_"	8e-04	0.0014	0.003	70623	-57.49	49062	88125	39062	70922	-58.08	49062	88437	39375	70912	-53.08	49062	88125	39062	70912	-53.08	49062	88125	39062	"Artibeus aequatorialis"
"777"	"2020-02-24 23-05-32"	9	2	0.0012	"1.84E-2"	4e-04	0.0198	0.021	73767	-60.36	43125	108437	65312	66562	-61.08	47500	108437	60937	73773	-58.56	47187	108750	61562	73773	-58.56	47187	108750	61562	"Artibeus aequatorialis"
"778"	"2020-02-24 23-05-32"	9	3	0.0012	"1.8800000000000001E-2"	4e-04	0.0386	0.0398	65641	-59.24	46875	85625	38750	65268	-60.12	48750	85312	36562	65345	-57.48	47500	85625	38125	65345	-57.48	47500	85625	38125	"Artibeus aequatorialis"
"779"	"2020-02-24 23-05-32"	9	4	8e-04	"1.8800000000000001E-2"	4e-04	0.0574	0.0582	64103	-61.02	46875	95937	49062	64095	-58.93	46875	91250	44375	64102	-58.84	46875	91562	44687	64102	-58.84	46875	91562	44687	"Artibeus aequatorialis"
"780"	"2020-02-24 23-05-32"	10	1	0.0012	"_"	4e-04	0.0071	0.0083	68111	-62.48	53125	95625	42500	67796	-64.11	53750	95000	41250	67832	-60.77	53437	95625	42187	67832	-60.77	53437	95625	42187	"Artibeus aequatorialis"
"781"	"2020-02-24 23-05-32"	10	2	8e-04	"2.0400000000000001E-2"	4e-04	0.0275	0.0283	68747	-63.01	52187	95312	43125	68743	-62.34	54062	94687	40625	68744	-61.52	53437	95000	41562	68744	-61.52	53437	95000	41562	"Artibeus aequatorialis"
"782"	"2020-02-24 23-05-32"	10	3	8e-04	"2.52E-2"	4e-04	0.0527	0.0535	65319	-62.72	50312	91562	41250	65277	-63.68	50625	90937	40312	65298	-62.05	50312	91250	40937	65298	-62.05	50312	91250	40937	"Artibeus aequatorialis"
"783"	"2020-02-24 23-05-32"	10	4	8e-04	"3.04E-2"	4e-04	0.0831	0.0839	66600	-61.61	51250	88437	37187	66535	-62.71	51562	88125	36562	66568	-61.05	51250	88437	37187	66568	-61.05	51250	88437	37187	"Artibeus aequatorialis"
"784"	"2020-02-24 23-05-32"	10	5	8e-04	"1.8800000000000001E-2"	4e-04	0.1019	0.1027	65587	-61.59	49687	89375	39687	65604	-61.43	50312	86875	36562	65598	-60.42	50000	89062	39062	65598	-60.42	50000	89062	39062	"Artibeus aequatorialis"
"785"	"2020-02-24 23-05-32"	10	6	4e-04	"2.4E-2"	0	0.1259	0.1263	22170	-64.11	10937	38750	27812	22134	-64.99	18437	38750	20312	22170	-64.11	10937	38750	27812	22170	-64.11	10937	38750	27812	"Artibeus aequatorialis"
"786"	"2020-02-24 23-05-32"	10	7	0.0016	"1.04E-2"	8e-04	0.1363	0.1379	66570	-60.03	50312	90937	40625	66522	-63.17	53437	90000	36562	66553	-56.96	51250	90937	39687	66553	-56.96	51250	90937	39687	"Artibeus aequatorialis"
"787"	"2020-02-24 23-05-32"	10	8	0.002	"1.9199999999999998E-2"	8e-04	0.1555	0.1575	65409	-63.05	50000	90312	40312	65357	-63.49	55625	89062	33437	65606	-56.2	50937	90000	39062	65606	-56.2	50937	90000	39062	"Artibeus aequatorialis"
"788"	"2020-02-24 23-05-32"	11	1	0.0016	"_"	8e-04	0.005	0.0066	70317	-67.14	49062	89375	40312	66871	-64.19	50312	87500	37187	66583	-61.47	49375	87812	38437	66583	-61.47	49375	87812	38437	"Artibeus aequatorialis"
"789"	"2020-02-24 23-05-32"	11	2	0.002	"2.2800000000000001E-2"	8e-04	0.0278	0.0298	67825	-66.75	43750	88750	45000	66527	-67.78	50312	86875	36562	67833	-60.83	49062	88437	39375	67833	-60.83	49062	88437	39375	"Artibeus aequatorialis"
"790"	"2020-02-24 23-05-32"	12	1	0.0012	"_"	4e-04	5e-04	0.0017	67507	-61.82	50312	86562	36250	66876	-62.21	53750	86562	32812	67492	-59.69	50625	86562	35937	67492	-59.69	50625	86562	35937	"Artibeus aequatorialis"
"791"	"2020-02-24 23-05-32"	12	2	0.002	"2.24E-2"	8e-04	0.0229	0.0249	67791	-58.5	49062	87500	38437	66575	-67.78	25000	85625	60625	67780	-55.5	50000	85937	35937	67780	-55.5	50000	85937	35937	"Artibeus aequatorialis"
"792"	"2020-02-24 23-05-32"	13	1	0.0016	"_"	8e-04	0.0052	0.0068	66211	-54.97	50937	86562	35625	65619	-56.77	58750	86250	27500	65938	-50.88	54375	86562	32187	65938	-50.88	54375	86562	32187	"Artibeus aequatorialis"
"793"	"2020-02-24 23-05-32"	13	2	0.0012	"1.9599999999999999E-2"	4e-04	0.0248	0.026	66257	-56.81	50000	95000	45000	66253	-58.12	18437	92812	74375	66256	-54.75	50625	94687	44062	66256	-54.75	50625	94687	44062	"Artibeus aequatorialis"
"794"	"2020-02-24 23-05-32"	14	1	0.002	"_"	0.0012	0.0057	0.0077	77810	-61.68	54687	93125	38437	66549	-62.51	58125	93125	35000	66584	-56.05	58125	93437	35312	66573	-55.8	58125	93125	35000	"Artibeus aequatorialis"
"795"	"2020-02-24 23-05-32"	14	2	0.002	"1.9599999999999999E-2"	8e-04	0.0253	0.0273	77523	-62.75	54687	93750	39062	66304	-62.7	60000	93437	33437	66550	-55.58	54687	93750	39062	66550	-55.58	54687	93750	39062	"Artibeus aequatorialis"
"796"	"2020-02-24 23-05-57"	1	1	4e-04	"_"	0	0.0088	0.0092	64990	-64.56	41250	97187	55937	64988	-63.75	41562	96875	55312	64990	-64.56	41250	97187	55937	64990	-64.56	41250	97187	55937	"Artibeus aequatorialis"
"797"	"2020-02-24 23-05-57"	1	2	0.0016	"1.7999999999999999E-2"	8e-04	0.0268	0.0284	75633	-62.85	43125	95000	51875	63761	-61.76	42812	92812	50000	63738	-59.01	42812	95000	52187	63738	-59.01	42812	95000	52187	"Artibeus aequatorialis"
"798"	"2020-02-24 23-05-57"	1	3	0.002	"1.84E-2"	0.0012	0.0452	0.0472	72805	-62.49	43437	93750	50312	64741	-63.92	40937	92500	51562	64734	-57.07	42187	95000	52812	64738	-57	42187	94687	52500	"Artibeus aequatorialis"
"799"	"2020-02-24 23-05-57"	2	1	0.0016	"_"	8e-04	0.0092	0.0108	68429	-59.57	49375	87812	38437	65006	-59.31	51250	87812	36562	68420	-55.18	49375	87812	38437	68420	-55.18	49375	87812	38437	"Artibeus aequatorialis"
"800"	"2020-02-24 23-05-57"	2	2	0.0012	"1.7999999999999999E-2"	4e-04	0.0272	0.0284	67820	-59.78	43750	88750	45000	66568	-60.9	43750	88750	45000	67800	-57.94	43750	88750	45000	67800	-57.94	43750	88750	45000	"Artibeus aequatorialis"
"801"	"2020-02-24 23-05-57"	3	1	0.002	"_"	8e-04	0.0069	0.0089	73146	-67.85	51562	98437	46875	66876	-70.12	51562	94687	43125	66595	-62.71	51875	98125	46250	66595	-62.71	51875	98125	46250	"Artibeus aequatorialis"
"802"	"2020-02-24 23-05-57"	3	2	0.0016	"2.6800000000000001E-2"	8e-04	0.0337	0.0353	77470	-65.81	50000	97187	47187	66577	-69.4	50312	97187	46875	77470	-63.1	50312	97187	46875	77470	-63.1	50312	97187	46875	"Artibeus aequatorialis"
"803"	"2020-02-24 23-05-57"	4	1	0.002	"_"	0.0012	0.0042	0.0062	80960	-58.56	52500	98125	45625	66550	-59.92	61250	95312	34062	66587	-52.86	54062	97812	43750	66572	-52.77	61250	97812	36562	"Artibeus aequatorialis"
"804"	"2020-02-24 23-05-57"	4	2	8e-04	"3.6400000000000002E-2"	4e-04	0.0406	0.0414	64684	-58.77	54062	95937	41875	64690	-58.7	60000	93750	33750	64688	-57.58	60000	95625	35625	64688	-57.58	60000	95625	35625	"Artibeus aequatorialis"
"805"	"2020-02-24 23-05-57"	5	1	0.0016	"_"	8e-04	0.0067	0.0083	77816	-62.7	50312	91562	41250	65965	-61.3	53750	91562	37812	66276	-57.68	50625	91562	40937	66276	-57.68	50625	91562	40937	"Artibeus aequatorialis"
"806"	"2020-02-24 23-05-57"	5	2	0.0016	"3.6400000000000002E-2"	8e-04	0.0431	0.0447	76833	-61.23	50625	92500	41875	66556	-59.87	60000	92500	32500	66578	-56.56	52187	92500	40312	66578	-56.56	52187	92500	40312	"Artibeus aequatorialis"
"807"	"2020-02-24 23-05-57"	6	1	0.0016	"_"	8e-04	0.0071	0.0087	67216	-62.8	50625	90000	39375	67185	-65.08	59375	90312	30937	67197	-59.13	51250	90000	38750	67197	-59.13	51250	90000	38750	"Artibeus aequatorialis"
"808"	"2020-02-24 23-05-57"	6	2	0.0012	"3.2800000000000003E-2"	4e-04	0.0399	0.0411	65932	-65.77	54062	87812	33750	65899	-66.77	59687	88125	28437	65919	-63.78	59687	87812	28125	65919	-63.78	59687	87812	28125	"Artibeus aequatorialis"
"809"	"2020-02-24 23-05-57"	7	1	0.002	"_"	0.0012	0.012	0.014	66930	-64.42	43125	88125	45000	66875	-63.36	42812	86562	43750	66900	-57	50000	86875	36875	66889	-56.81	43437	86562	43125	"Artibeus aequatorialis"
"810"	"2020-02-24 23-05-57"	7	2	0.0012	"2.52E-2"	4e-04	0.0372	0.0384	65597	-62.56	49375	83437	34062	65894	-63.72	50312	89062	38750	65606	-60.65	50000	83437	33437	65606	-60.65	50000	83437	33437	"Artibeus aequatorialis"
"811"	"2020-02-24 23-05-57"	8	1	0.0016	"_"	8e-04	0.0071	0.0087	65999	-60.98	49375	96875	47500	66253	-63.17	50000	95625	45625	66244	-57.67	49687	95937	46250	66244	-57.67	49687	95937	46250	"Artibeus aequatorialis"
"812"	"2020-02-24 23-05-57"	8	2	8e-04	"2.0799999999999999E-2"	4e-04	0.0279	0.0287	65635	-63.22	46562	98125	51562	65655	-63.27	49062	95000	45937	65648	-62.12	47187	95937	48750	65648	-62.12	47187	95937	48750	"Artibeus aequatorialis"
"813"	"2020-02-24 23-05-57"	9	1	8e-04	"_"	4e-04	0.0024	0.0032	66823	-63.56	48437	96562	48125	66851	-63.54	49062	96250	47187	66840	-62.45	48750	96250	47500	66840	-62.45	48750	96250	47500	"Artibeus aequatorialis"
"814"	"2020-02-24 23-05-57"	9	2	0.0016	"2.64E-2"	8e-04	0.0288	0.0304	66556	-61.51	49375	92812	43437	66242	-62.06	50937	92500	41562	66526	-57.19	50312	92812	42500	66526	-57.19	50312	92812	42500	"Artibeus aequatorialis"
"815"	"2020-02-24 23-05-57"	10	1	0.0016	"_"	8e-04	0.0121	0.0137	68487	-60.07	49062	89687	40625	68722	-57.49	50312	87187	36875	68477	-54.22	49375	88437	39062	68477	-54.22	49375	88437	39062	"Artibeus aequatorialis"
"816"	"2020-02-24 23-05-57"	10	2	0.0012	"2.52E-2"	8e-04	0.0373	0.0385	66877	-61.92	45625	93437	47812	66892	-59.14	49687	84375	34687	66887	-58.71	45937	93437	47500	66891	-57.82	49375	93125	43750	"Artibeus aequatorialis"
"817"	"2020-02-24 23-05-57"	11	1	0.002	"_"	0.0012	0.0062	0.0082	70029	-65.21	22187	91562	69375	65882	-64.77	17500	85937	68437	68778	-58.74	27187	91250	64062	65925	-58.36	20312	87187	66875	"Artibeus aequatorialis"
"818"	"2020-02-24 23-05-57"	11	2	0.0016	"2.2800000000000001E-2"	8e-04	0.029	0.0306	68140	-61.95	17812	86562	68750	66905	-64.67	16250	86562	70312	66901	-58.65	17500	86562	69062	66901	-58.65	17500	86562	69062	"Artibeus aequatorialis"
"819"	"2020-02-24 23-05-57"	12	1	0.002	"_"	8e-04	0.0046	0.0066	78106	-58.96	50312	95312	45000	66825	-60.16	12187	93125	80937	68156	-52.4	50625	95625	45000	68156	-52.4	50625	95625	45000	"Artibeus aequatorialis"
"820"	"2020-02-24 23-05-57"	12	2	0.0016	"3.32E-2"	8e-04	0.0378	0.0394	78803	-60.25	50000	95312	45312	65602	-59.28	18437	95000	76562	78984	-55.97	50000	95312	45312	78984	-55.97	50000	95312	45312	"Artibeus aequatorialis"
"821"	"2020-02-24 23-05-57"	13	1	0.0016	"_"	8e-04	0.0058	0.0074	66830	-64.26	42187	90625	48437	66851	-65.63	19375	86562	67187	66841	-59.92	42812	88125	45312	66841	-59.92	42812	88125	45312	"Artibeus aequatorialis"
"822"	"2020-02-24 23-05-57"	13	2	0.0016	"2.1600000000000001E-2"	8e-04	0.0274	0.029	68446	-61.11	29375	89375	60000	68466	-64.53	49687	89375	39687	68452	-57.78	49375	89375	40000	68452	-57.78	49375	89375	40000	"Artibeus aequatorialis"
"823"	"2020-02-24 23-05-57"	14	1	0.0016	"_"	8e-04	0.0044	0.006	68176	-61.98	15937	89687	73750	67182	-59.07	18437	88125	69687	68126	-56.01	17187	89687	72500	68126	-56.01	17187	89687	72500	"Artibeus aequatorialis"
"824"	"2020-02-24 23-05-57"	14	2	0.0016	"2.1999999999999999E-2"	8e-04	0.0264	0.028	67164	-61.93	15000	88125	73125	67414	-63.36	16562	87500	70937	67167	-57.61	19062	87812	68750	67167	-57.61	19062	87812	68750	"Artibeus aequatorialis"
"825"	"2020-02-24 23-05-57"	15	1	0.0016	"_"	8e-04	0.0069	0.0085	65349	-54.88	22812	88750	65937	65947	-55.93	15937	87500	71562	65913	-50.57	51250	88437	37187	65913	-50.57	51250	88437	37187	"Artibeus aequatorialis"
"826"	"2020-02-24 23-05-57"	15	2	0.0016	"1.7999999999999999E-2"	8e-04	0.0249	0.0265	66216	-53.49	23125	90937	67812	65908	-57.96	18437	89062	70625	65966	-50.78	30000	89375	59375	65966	-50.78	30000	89375	59375	"Artibeus aequatorialis"
"827"	"2020-02-24 23-05-57"	16	1	0.0012	"_"	4e-04	0.0091	0.0103	66847	-51.26	50000	85000	35000	65644	-52.11	17812	83437	65625	65380	-49.36	50000	85000	35000	65380	-49.36	50000	85000	35000	"Artibeus aequatorialis"
"828"	"2020-02-24 23-05-57"	16	2	0.0016	"0.02"	8e-04	0.0291	0.0307	67560	-52.45	27812	88437	60625	66292	-52.11	17812	87187	69375	67493	-47.43	48750	87187	38437	67493	-47.43	48750	87187	38437	"Artibeus aequatorialis"
"829"	"2020-02-24 23-05-57"	17	1	0.002	"_"	0.0012	0.0076	0.0096	80584	-60.7	22500	95000	72500	68777	-58.11	21562	96250	74687	80293	-53.07	52500	95625	43125	78733	-53.01	52500	96250	43750	"Artibeus aequatorialis"
"830"	"2020-02-24 23-05-57"	17	2	8e-04	"3.6799999999999999E-2"	4e-04	0.0444	0.0452	69701	-58.91	61250	95937	34687	69686	-58.21	61250	95625	34375	69694	-57.31	61250	95937	34687	69694	-57.31	61250	95937	34687	"Artibeus aequatorialis"
"831"	"2020-02-24 23-05-57"	18	1	0.0016	"_"	8e-04	0.0084	0.01	77832	-62.91	51250	92812	41562	73722	-60.45	54375	95312	40937	77826	-56.57	54062	95312	41250	77826	-56.57	54062	95312	41250	"Artibeus aequatorialis"
"832"	"2020-02-24 23-05-57"	18	2	0.0012	"4.2000000000000003E-2"	4e-04	0.0504	0.0516	71565	-62.04	52500	95937	43437	71553	-63.18	52500	95625	43125	71560	-59.95	52500	95937	43437	71560	-59.95	52500	95937	43437	"Artibeus aequatorialis"
"833"	"2020-02-24 23-05-57"	19	1	0.0016	"_"	8e-04	0.0088	0.0104	77820	-58.26	50937	94062	43125	77809	-55.73	51875	95625	43750	77811	-51.77	51875	95000	43125	77811	-51.77	51875	95000	43125	"Artibeus aequatorialis"
"834"	"2020-02-24 23-05-57"	19	2	0.0016	"3.2399999999999998E-2"	8e-04	0.0412	0.0428	69675	-59.06	49375	94062	44687	66868	-58.96	60937	93437	32500	68445	-54.23	60937	93750	32812	68445	-54.23	60937	93750	32812	"Artibeus aequatorialis"
"835"	"2020-02-24 23-05-57"	20	1	0.0016	"_"	8e-04	0.009	0.0106	77820	-64.34	23125	97187	74062	67144	-65.04	20625	93125	72500	67222	-60.19	50312	95312	45000	67222	-60.19	50312	95312	45000	"Artibeus aequatorialis"
"836"	"2020-02-24 23-05-57"	20	2	0.002	"3.32E-2"	8e-04	0.0422	0.0442	74046	-64.25	49687	93750	44062	64069	-64.56	17812	93750	75937	74064	-57.43	51875	94062	42187	74064	-57.43	51875	94062	42187	"Artibeus aequatorialis"
"837"	"2020-02-24 23-05-57"	21	1	0.0016	"_"	8e-04	0.0118	0.0134	65927	-63.37	22500	89687	67187	65684	-59.77	50312	87500	37187	65945	-56.32	50000	89375	39375	65945	-56.32	50000	89375	39375	"Artibeus aequatorialis"
"838"	"2020-02-24 23-05-57"	21	2	0.0016	"2.5999999999999999E-2"	8e-04	0.0378	0.0394	67546	-64.02	49062	92187	43125	66849	-60.28	50000	91562	41562	65623	-57.19	49687	91875	42187	65623	-57.19	49687	91875	42187	"Artibeus aequatorialis"
"839"	"2020-02-24 23-05-57"	22	1	0.002	"_"	8e-04	0.01	0.012	69053	-64.11	10625	91562	80937	64048	-64.59	17500	91875	74375	68740	-56.65	50937	91562	40625	68740	-56.65	50937	91562	40625	"Artibeus aequatorialis"
"840"	"2020-02-24 23-05-57"	22	2	0.0016	"2.1999999999999999E-2"	8e-04	0.032	0.0336	66571	-62.75	23750	93125	69375	66270	-62.19	20000	89375	69375	66568	-57.46	50312	93125	42812	66568	-57.46	50312	93125	42812	"Artibeus aequatorialis"
"842"	"2020-02-24 23-18-32"	1	1	0.0012	"_"	8e-04	0.0097	0.0109	79711	-71.9	15625	122500	106875	79664	-70.48	19062	106250	87187	79697	-69.03	28125	106250	78125	79683	-68.62	25312	106250	80937	"Artibeus lituratus"
"843"	"2020-02-24 23-18-32"	1	2	0.002	"3.7600000000000001E-2"	0.0012	0.0473	0.0493	68421	-71.98	10312	106875	96562	80326	-70.67	10312	109687	99375	68096	-66.43	55312	106875	51562	80309	-66.01	25625	106875	81250	"Artibeus lituratus"
"844"	"2020-02-24 23-18-32"	2	1	0.002	"_"	0.0012	0.0073	0.0093	68104	-71.33	10937	95625	84687	80959	-70.45	11250	101250	90000	68077	-66.57	31250	95625	64375	80954	-65.92	31250	94375	63125	"Artibeus lituratus"
"845"	"2020-02-24 23-18-32"	2	2	0.0016	"3.7600000000000001E-2"	8e-04	0.0449	0.0465	68116	-70.09	17812	93125	75312	68087	-72.01	16250	103750	87500	68094	-66.55	17812	93437	75625	68094	-66.55	17812	93437	75625	"Artibeus lituratus"
"846"	"2020-02-24 23-18-32"	3	1	0.002	"_"	8e-04	0.0111	0.0131	68452	-74.05	11250	95312	84062	79698	-75.42	11562	119687	108125	68458	-69.54	11562	95312	83750	68458	-69.54	11562	95312	83750	"Artibeus lituratus"
"847"	"2020-02-24 23-18-32"	3	2	0.0016	"3.8800000000000001E-2"	8e-04	0.0499	0.0515	65288	-76.11	10312	130625	120312	81215	-73.08	10625	92500	81875	81262	-70.67	10625	93125	82500	81262	-70.67	10625	93125	82500	"Artibeus lituratus"
"848"	"2020-02-24 23-18-32"	4	1	0.002	"_"	8e-04	0.0064	0.0084	69019	-78.57	10625	123437	112812	65062	-78.34	11250	146875	135625	68771	-72.01	11250	94687	83437	68771	-72.01	11250	94687	83437	"Artibeus lituratus"
"849"	"2020-02-24 23-18-32"	4	2	0.0016	"3.56E-2"	0.0012	0.042	0.0436	67222	-79.57	10312	149375	139062	83372	-77.89	10625	130625	120000	67476	-76.73	10625	119687	109062	83371	-76.47	10625	120000	109375	"Artibeus lituratus"
"850"	"2020-02-24 23-18-32"	5	1	0.002	"_"	0.0012	0.0068	0.0088	66903	-72.55	11562	98437	86875	76861	-72.05	11250	93437	82187	77132	-67.89	11562	95312	83750	76872	-67.06	11562	94062	82500	"Artibeus lituratus"
"851"	"2020-02-24 23-18-32"	6	1	0.002	"_"	8e-04	0.0105	0.0125	79066	-77.67	10937	130312	119375	74541	-76.66	10625	139375	128750	80586	-71.13	11562	110937	99375	80586	-71.13	11562	110937	99375	"Artibeus lituratus"
"852"	"2020-02-24 23-18-32"	6	2	0.002	"4.9599999999999998E-2"	0.0012	0.0601	0.0621	68113	-78.18	10625	148750	138125	80812	-77.12	12187	132187	120000	80658	-71.06	15625	110000	94375	80875	-70.45	15625	110000	94375	"Artibeus lituratus"
"853"	"2020-02-24 23-18-32"	7	1	0.0016	"_"	8e-04	0.0037	0.0053	67167	-68.52	24375	89062	64687	65036	-68.17	20625	90312	69687	65057	-64.01	56562	89375	32812	65057	-64.01	56562	89375	32812	"Artibeus lituratus"
